Sample Name	Protocol REF	Protocol REF	Protocol REF	Assay Name	Raw Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URI]	Protocol REF	Derived Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URI]	Protocol REF	Derived Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URI]	Protocol REF	Derived Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URI]	Factor Value[seed collection location]	Factor Value[strain origin]
St-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	St-0_3	56_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	56_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Stockholm, Sweden	wild type
Stw-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Stw-0_1	57_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	57_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Stobowa/Orel, Russia	wild type
Stw-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Stw-0_2	57_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	57_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Stobowa/Orel, Russia	wild type
Stw-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Stw-0_3	57_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	57_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Stobowa/Orel, Russia	wild type
Ta-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Ta-0_1	58_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	58_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Tabor, Czech republic	wild type
Ta-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Ta-0_2	58_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	58_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Tabor, Czech republic	wild type
Ta-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Ta-0_3	58_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	58_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Tabor, Czech republic	wild type
Te-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Te-0_1	59_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	59_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Tenala , Finland	wild type
Te-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Te-0_2	59_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	59_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Tenala , Finland	wild type
Te-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Te-0_3	59_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	59_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Tenala , Finland	wild type
Ty-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Ty-0_1	60_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	60_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Taynuilt, UK	wild type
Ty-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Ty-0_2	60_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	60_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Taynuilt, UK	wild type
Ty-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Ty-0_3	60_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	60_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Taynuilt, UK	wild type
Wei-1	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Wei-1_1	61_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	61_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Weiningen, Switzerland	wild type
Wei-1	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Wei-1_2	61_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	61_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Weiningen, Switzerland	wild type
Wei-1	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Wei-1_3	61_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	61_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Weiningen, Switzerland	wild type
Will	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Will_1	62_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	62_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Vilnius, Lithuania	wild type
Will	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Will_2	62_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	62_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Vilnius, Lithuania	wild type
Will	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Will_3	62_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	62_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Vilnius, Lithuania	wild type
Ws-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Ws-0_1	63_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	63_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Wassilewskija, Russia	wild type
Ws-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Ws-0_2	63_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	63_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Wassilewskija, Russia	wild type
Ws-0	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Ws-0_3	63_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	63_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Wassilewskija, Russia	wild type
Zue-1	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Zue-1_1	64_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	64_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Zurich, Switzerland	wild type
Zue-1	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Zue-1_2	64_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	64_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Zurich, Switzerland	wild type
Zue-1	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	Zue-1_3	64_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	64_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875	Zurich, Switzerland	wild type
3gt	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	3gt_1	65_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	65_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
3gt	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	3gt_2	65_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	65_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
3gt	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	3gt_3	65_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	65_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
f3h	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	f3h _1	66_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	66_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
f3h	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	f3h _2	66_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	66_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
f3h	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	f3h _3	66_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	66_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
3rt 	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	3rt _1	67_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	67_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
3rt 	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	3rt _2	67_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	67_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
3rt 	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	3rt _3	67_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	67_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
3xt-1 	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	3xt-1 _1	68_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	68_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
3xt-1 	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	3xt-1 _2	68_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	68_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
3xt-1 	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	3xt-1 _3	68_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	68_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
omt	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	omt_1	69_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	69_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
omt	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	omt_2	69_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	69_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
omt	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	omt_3	69_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	69_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
7rt-3	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	7rt-3_1	70_1.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	70_1.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
7rt-3	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	7rt-3_2	70_2.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	70_2.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
7rt-3	LC-MS analysis and flavonoid mutant-based peak annotation	Chromatography	Mass spectrometry	7rt-3_3	70_3.RAW	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Data processing	70_3.cdf	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Metabolite data analysis	m_mtbls528_metabolite_profiling_mass_spectrometry_v2_maf.tsv	MetaboLights	MTBLS528	http://identifiers.org/metabolights/MTBLS528	Secondary metabolite analysis	doi:10.6084/m9.figshare.c.3938875	figshare	doi:10.6084/m9.figshare.c.3938875	http://doi.org/10.6084/m9.figshare.c.3938875		mutant
